Time Step,Load (kWh),Solar Production (kWh),Curtailment (kWh),Battery Charge (kWh),Battery Discharge (kWh),State of Charge (kWh),Lost Load (kWh)
2405,0.322,0.0,0.0,0.0,0.322,2.8888000000000003,0.0
2406,0.322,0.018000000000000002,0.0,0.0,0.304,2.6,0.0
2407,0.322,0.322,0.046999999999999986,0.0,0.0,2.6,0.0
2408,0.395,2.16,0.0,1.7650000000000001,0.0,4.27675,0.0
2409,0.322,0.322,3.7460000000000004,0.0,0.0,4.27675,0.0
2410,0.322,0.322,5.285,0.0,0.0,4.27675,0.0
2411,0.322,1.1150000000000029,5.562999999999997,0.7930000000000027,0.0,5.030100000000003,0.0
2412,0.322,0.322,6.95,0.0,0.0,5.030100000000003,0.0
2413,0.322,2.922,4.475999999999999,2.6,0.0,7.5001000000000015,0.0
2414,0.322,0.322,6.7700000000000005,0.0,0.0,7.5001000000000015,0.0
2415,0.995,0.995,5.332,0.0,0.0,7.5001000000000015,0.0
2416,0.422,0.422,4.672,0.0,0.0,7.5001000000000015,0.0
2417,0.422,0.422,2.9619999999999997,0.0,0.0,7.5001000000000015,0.0
2418,2.422,1.5030000000000001,0.0,0.0,0.919,6.627050000000002,0.0
2419,0.422,0.17099999999999999,0.0,0.0,0.251,6.388600000000002,0.0
2420,0.495,0.0,0.0,0.0,0.495,5.918350000000002,0.0
2421,0.422,0.0,0.0,0.0,0.422,5.517450000000002,0.0
2422,0.422,0.0,0.0,0.0,0.422,5.116550000000002,0.0
2423,0.422,0.0,0.0,0.0,0.422,4.715650000000002,0.0
2424,0.322,0.0,0.0,0.0,0.322,4.409750000000001,0.0
2425,0.322,0.0,0.0,0.0,0.322,4.103850000000001,0.0
2426,0.322,0.0,0.0,0.0,0.322,3.797950000000001,0.0
2427,0.322,0.0,0.0,0.0,0.322,3.492050000000001,0.0
2428,0.322,0.0,0.0,0.0,0.322,3.1861500000000014,0.0
2429,0.322,0.0,0.0,0.0,0.322,2.8802500000000015,0.0
2430,0.322,0.027,0.0,0.0,0.295,2.6,0.0
2431,0.322,0.322,0.055999999999999994,0.0,0.0,2.6,0.0
2432,0.395,0.395,1.7289999999999996,0.0,0.0,2.6,0.0
2433,0.322,2.922,1.065,2.6,0.0,5.07,0.0
2434,0.322,0.322,5.186,0.0,0.0,5.07,0.0
2435,0.322,0.322,6.248,0.0,0.0,5.07,0.0
2436,0.322,0.322,6.8420000000000005,0.0,0.0,5.07,0.0
2437,0.322,0.322,6.977,0.0,0.0,5.07,0.0
2438,0.322,0.322,6.671,0.0,0.0,5.07,0.0
2439,0.995,0.995,5.241999999999999,0.0,0.0,5.07,0.0
2440,0.422,0.422,4.6000000000000005,0.0,0.0,5.07,0.0
2441,0.422,3.0220000000000002,0.3799999999999999,2.6,0.0,7.540000000000001,0.0
2442,2.422,1.5479999999999998,0.0,0.0,0.8740000000000003,6.7097000000000016,0.0
2443,0.422,0.18,0.0,0.0,0.242,6.479800000000001,0.0
2444,0.495,0.0,0.0,0.0,0.495,6.009550000000001,0.0
2445,0.422,0.0,0.0,0.0,0.422,5.608650000000001,0.0
2446,0.422,0.0,0.0,0.0,0.422,5.207750000000001,0.0
2447,0.422,0.0,0.0,0.0,0.422,4.806850000000001,0.0
2448,0.322,0.0,0.0,0.0,0.322,4.500950000000001,0.0
2449,0.322,0.0,0.0,0.0,0.322,4.19505,0.0
2450,0.322,0.0,0.0,0.0,0.322,3.8891500000000003,0.0
2451,0.322,0.0,0.0,0.0,0.322,3.5832500000000005,0.0
2452,0.322,0.0,0.0,0.0,0.322,3.2773500000000007,0.0
2453,0.322,0.0,0.0,0.0,0.322,2.971450000000001,0.0
2454,0.322,0.036000000000000004,0.0,0.0,0.28600000000000003,2.6997500000000008,0.0
2455,0.322,0.322,0.07399999999999995,0.0,0.0,2.6997500000000008,0.0
2456,0.395,0.395,1.6750000000000003,0.0,0.0,2.6997500000000008,0.0
2457,0.322,0.322,3.602,0.0,0.0,2.6997500000000008,0.0
2458,0.322,2.922,2.514,2.6,0.0,5.1697500000000005,0.0
2459,0.322,2.922,3.5669999999999997,2.6,0.0,7.639750000000001,0.0
2460,0.322,0.322,6.761,0.0,0.0,7.639750000000001,0.0
2461,0.322,0.322,6.896,0.0,0.0,7.639750000000001,0.0
2462,0.322,2.922,3.9899999999999998,2.6,0.0,10.10975,0.0
2463,0.995,0.995,5.179,0.0,0.0,10.10975,0.0
2464,0.422,0.422,4.555000000000001,0.0,0.0,10.10975,0.0
2465,0.422,0.422,2.953,0.0,0.0,10.10975,0.0
2466,2.422,1.5479999999999998,0.0,0.0,0.8740000000000003,9.27945,0.0
2467,0.422,0.189,0.0,0.0,0.23299999999999998,9.058100000000001,0.0
2468,0.495,0.0,0.0,0.0,0.495,8.587850000000001,0.0
2469,0.422,0.0,0.0,0.0,0.422,8.186950000000003,0.0
2470,0.422,0.0,0.0,0.0,0.422,7.786050000000003,0.0
2471,0.422,0.0,0.0,0.0,0.422,7.385150000000003,0.0
2472,0.322,0.0,0.0,0.0,0.322,7.079250000000002,0.0
2473,0.322,0.0,0.0,0.0,0.322,6.773350000000002,0.0
2474,0.322,0.0,0.0,0.0,0.322,6.467450000000001,0.0
2475,0.322,0.0,0.0,0.0,0.322,6.161550000000002,0.0
2476,0.322,0.0,0.0,0.0,0.322,5.855650000000001,0.0
2477,0.322,0.0,0.0,0.0,0.322,5.549750000000001,0.0
2478,0.322,0.036000000000000004,0.0,0.0,0.28600000000000003,5.27805,0.0
2479,0.322,0.322,0.08299999999999996,0.0,0.0,5.27805,0.0
2480,0.395,0.395,1.774,0.0,0.0,5.27805,0.0
2481,0.322,0.322,3.692,0.0,0.0,5.27805,0.0
2482,0.322,0.322,5.177,0.0,0.0,5.27805,0.0
2483,0.322,0.322,6.194,0.0,0.0,5.27805,0.0
2484,0.322,2.922,4.17,2.6,0.0,7.748050000000001,0.0
2485,0.322,0.322,6.896,0.0,0.0,7.748050000000001,0.0
2486,0.322,0.322,6.581,0.0,0.0,7.748050000000001,0.0
2487,0.995,0.995,5.170000000000001,0.0,0.0,7.748050000000001,0.0
2488,0.422,0.422,4.564000000000001,0.0,0.0,7.748050000000001,0.0
2489,0.422,0.422,2.9709999999999996,0.0,0.0,7.748050000000001,0.0
2490,2.422,1.5659999999999998,0.0,0.0,0.8560000000000003,6.934850000000001,0.0
2491,0.422,0.18,0.0,0.0,0.242,6.70495,0.0
2492,0.495,0.009000000000000001,0.0,0.0,0.486,6.2432500000000015,0.0
2493,0.422,0.0,0.0,0.0,0.422,5.8423500000000015,0.0
2494,0.422,0.0,0.0,0.0,0.422,5.4414500000000015,0.0
2495,0.422,0.0,0.0,0.0,0.422,5.040550000000001,0.0
2496,0.322,0.0,0.0,0.0,0.322,4.73465,0.0
2497,0.322,0.0,0.0,0.0,0.322,4.428750000000001,0.0
2498,0.322,0.0,0.0,0.0,0.322,4.1228500000000015,0.0
2499,0.322,0.0,0.0,0.0,0.322,3.816950000000001,0.0
2500,0.322,0.0,0.0,0.0,0.322,3.5110500000000013,0.0
2501,0.322,0.0,0.0,0.0,0.322,3.2051500000000015,0.0
2502,0.322,0.054,0.0,0.0,0.268,2.9505500000000016,0.0
2503,0.322,0.322,0.10099999999999998,0.0,0.0,2.9505500000000016,0.0
2504,0.395,0.395,1.7919999999999998,0.0,0.0,2.9505500000000016,0.0
2505,0.322,0.322,3.7009999999999996,0.0,0.0,2.9505500000000016,0.0
2506,0.322,0.322,5.168,0.0,0.0,2.9505500000000016,0.0
2507,0.322,1.3779473684210555,5.147052631578944,1.0559473684210556,0.0,3.9537000000000044,0.0
2508,0.322,0.322,6.7700000000000005,0.0,0.0,3.9537000000000044,0.0
2509,0.322,2.922,4.287000000000001,2.6,0.0,6.423700000000005,0.0
2510,0.322,2.922,3.954,2.6,0.0,8.893700000000004,0.0
2511,0.995,0.995,5.1160000000000005,0.0,0.0,8.893700000000004,0.0
2512,0.422,0.422,4.573,0.0,0.0,8.893700000000004,0.0
2513,0.422,0.422,2.989,0.0,0.0,8.893700000000004,0.0
2514,2.422,1.593,0.0,0.0,0.8290000000000002,8.106150000000005,0.0
2515,0.422,0.189,0.0,0.0,0.23299999999999998,7.884800000000006,0.0
2516,0.495,0.009000000000000001,0.0,0.0,0.486,7.423100000000006,0.0
2517,0.422,0.0,0.0,0.0,0.422,7.022200000000006,0.0
2518,0.422,0.0,0.0,0.0,0.422,6.621300000000006,0.0
2519,0.422,0.0,0.0,0.0,0.422,6.220400000000006,0.0
2520,0.322,0.0,0.0,0.0,0.322,5.914500000000006,0.0
2521,0.322,0.0,0.0,0.0,0.322,5.608600000000005,0.0
2522,0.322,0.0,0.0,0.0,0.322,5.302700000000005,0.0
2523,0.322,0.0,0.0,0.0,0.322,4.996800000000005,0.0
2524,0.322,0.0,0.0,0.0,0.322,4.6909000000000045,0.0
2525,0.322,0.0,0.0,0.0,0.322,4.385000000000004,0.0
2526,0.322,0.07200000000000001,0.0,0.0,0.25,4.147500000000004,0.0
2527,0.322,0.322,0.128,0.0,0.0,4.147500000000004,0.0
2528,0.395,0.395,1.783,0.0,0.0,4.147500000000004,0.0
2529,0.322,0.322,3.638,0.0,0.0,4.147500000000004,0.0
2530,0.322,2.922,2.469,2.6,0.0,6.617500000000004,0.0
2531,0.322,0.322,6.05,0.0,0.0,6.617500000000004,0.0
2532,0.322,2.922,3.9810000000000003,2.6,0.0,9.087500000000004,0.0
2533,0.322,2.922,4.08,2.6,0.0,11.557500000000005,0.0
2534,0.322,0.322,6.356,0.0,0.0,11.557500000000005,0.0
2535,0.995,0.995,4.9270000000000005,0.0,0.0,11.557500000000005,0.0
2536,0.422,0.422,4.321000000000001,0.0,0.0,11.557500000000005,0.0
2537,0.422,0.422,2.7729999999999997,0.0,0.0,11.557500000000005,0.0
2538,2.422,1.485,0.0,0.0,0.937,10.667350000000004,0.0
2539,0.422,0.225,0.0,0.0,0.19699999999999998,10.480200000000004,0.0
2540,0.495,0.018000000000000002,0.0,0.0,0.477,10.027050000000003,0.0
2541,0.422,0.0,0.0,0.0,0.422,9.626150000000003,0.0
2542,0.422,0.0,0.0,0.0,0.422,9.225250000000003,0.0
2543,0.422,0.0,0.0,0.0,0.422,8.824350000000003,0.0
2544,0.322,0.0,0.0,0.0,0.322,8.518450000000003,0.0
2545,0.322,0.0,0.0,0.0,0.322,8.212550000000002,0.0
2546,0.322,0.0,0.0,0.0,0.322,7.906650000000003,0.0
2547,0.322,0.0,0.0,0.0,0.322,7.6007500000000014,0.0
2548,0.322,0.0,0.0,0.0,0.322,7.294850000000001,0.0
2549,0.322,0.0,0.0,0.0,0.322,6.988950000000001,0.0
2550,0.322,0.08099999999999999,0.0,0.0,0.24100000000000002,6.760000000000001,0.0
2551,0.322,0.322,0.13699999999999996,0.0,0.0,6.760000000000001,0.0
2552,0.395,0.395,1.6750000000000003,0.0,0.0,6.760000000000001,0.0
2553,0.322,2.922,0.8849999999999998,2.6,0.0,9.23,0.0
2554,0.322,2.922,2.3249999999999997,2.6,0.0,11.7,0.0
2555,0.322,0.322,5.96,0.0,0.0,11.7,0.0
2556,0.322,0.322,6.5360000000000005,0.0,0.0,11.7,0.0
2557,0.322,0.322,6.671,0.0,0.0,11.7,0.0
2558,0.322,0.322,6.383,0.0,0.0,11.7,0.0
2559,0.995,0.995,4.981,0.0,0.0,11.7,0.0
2560,0.422,0.422,4.402,0.0,0.0,11.7,0.0
2561,0.422,0.422,2.8539999999999996,0.0,0.0,11.7,0.0
2562,2.422,1.53,0.0,0.0,0.8920000000000001,10.8526,0.0
2563,0.422,0.23399999999999999,0.0,0.0,0.188,10.674000000000001,0.0
2564,0.495,0.027,0.0,0.0,0.46799999999999997,10.229400000000002,0.0
2565,0.422,0.0,0.0,0.0,0.422,9.828500000000002,0.0
2566,0.422,0.0,0.0,0.0,0.422,9.427600000000002,0.0
2567,0.422,0.0,0.0,0.0,0.422,9.026700000000002,0.0
2568,0.322,0.0,0.0,0.0,0.322,8.720800000000002,0.0
2569,0.322,0.0,0.0,0.0,0.322,8.414900000000003,0.0
2570,0.322,0.0,0.0,0.0,0.322,8.109000000000002,0.0
2571,0.322,0.0,0.0,0.0,0.322,7.8031000000000015,0.0
2572,0.322,0.0,0.0,0.0,0.322,7.497200000000001,0.0
2573,0.322,0.0,0.0,0.0,0.322,7.191300000000001,0.0
2574,0.322,0.09899999999999999,0.0,0.0,0.22300000000000003,6.979450000000001,0.0
2575,0.322,0.378,0.0,0.055999999999999994,0.0,7.032650000000001,0.0
2576,0.395,0.395,0.37,0.0,0.0,7.032650000000001,0.0
2577,0.322,1.575,0.0,1.253,0.0,8.223,0.0
2578,0.322,0.322,3.737,0.0,0.0,8.223,0.0
2579,0.322,0.322,5.186,0.0,0.0,8.223,0.0
2580,0.322,2.922,3.0990000000000006,2.6,0.0,10.693000000000001,0.0
2581,0.322,0.322,5.618,0.0,0.0,10.693000000000001,0.0
2582,0.322,0.322,5.231,0.0,0.0,10.693000000000001,0.0
2583,0.995,0.995,4.0,0.0,0.0,10.693000000000001,0.0
2584,0.422,0.7220000000000044,3.1029999999999953,0.3,0.0,10.978000000000005,0.0
2585,0.422,0.422,2.143,0.0,0.0,10.978000000000005,0.0
2586,2.422,1.125,0.0,0.0,1.2970000000000002,9.745850000000004,0.0
2587,0.422,0.27,0.0,0.0,0.15199999999999997,9.601450000000005,0.0
2588,0.495,0.009000000000000001,0.0,0.0,0.486,9.139750000000005,0.0
2589,0.422,0.0,0.0,0.0,0.422,8.738850000000005,0.0
2590,0.422,0.0,0.0,0.0,0.422,8.337950000000005,0.0
2591,0.422,0.0,0.0,0.0,0.422,7.9370500000000055,0.0
2592,0.322,0.0,0.0,0.0,0.322,7.631150000000005,0.0
2593,0.322,0.0,0.0,0.0,0.322,7.325250000000005,0.0
2594,0.322,0.0,0.0,0.0,0.322,7.019350000000005,0.0
2595,0.322,0.0,0.0,0.0,0.322,6.713450000000004,0.0
2596,0.322,0.0,0.0,0.0,0.322,6.407550000000004,0.0
2597,0.322,0.0,0.0,0.0,0.322,6.101650000000004,0.0
2598,0.322,0.045,0.0,0.0,0.277,5.838500000000004,0.0
2599,0.322,0.322,0.055999999999999994,0.0,0.0,5.838500000000004,0.0
2600,0.395,0.395,0.8200000000000001,0.0,0.0,5.838500000000004,0.0
2601,0.322,0.322,2.018,0.0,0.0,5.838500000000004,0.0
2602,0.322,0.322,3.233,0.0,0.0,5.838500000000004,0.0
2603,0.322,2.922,1.8210000000000002,2.6,0.0,8.308500000000004,0.0
2604,0.322,0.322,5.42,0.0,0.0,8.308500000000004,0.0
2605,0.322,0.322,5.869999999999999,0.0,0.0,8.308500000000004,0.0
2606,0.322,0.322,5.726,0.0,0.0,8.308500000000004,0.0
2607,0.995,3.595,1.9129999999999998,2.6,0.0,10.778500000000003,0.0
2608,0.422,0.422,4.0600000000000005,0.0,0.0,10.778500000000003,0.0
2609,0.422,0.422,2.584,0.0,0.0,10.778500000000003,0.0
2610,2.422,1.395,0.0,0.0,1.0270000000000001,9.802850000000003,0.0
2611,0.422,0.30600000000000005,0.0,0.0,0.11599999999999994,9.692650000000002,0.0
2612,0.495,0.045,0.0,0.0,0.45,9.265150000000002,0.0
2613,0.422,0.0,0.0,0.0,0.422,8.864250000000002,0.0
2614,0.422,0.0,0.0,0.0,0.422,8.463350000000002,0.0
2615,0.422,0.0,0.0,0.0,0.422,8.062450000000002,0.0
2616,0.322,0.0,0.0,0.0,0.322,7.7565500000000025,0.0
2617,0.322,0.0,0.0,0.0,0.322,7.450650000000002,0.0
2618,0.322,0.0,0.0,0.0,0.322,7.144750000000002,0.0
2619,0.322,0.0,0.0,0.0,0.322,6.838850000000002,0.0
2620,0.322,0.0,0.0,0.0,0.322,6.532950000000001,0.0
2621,0.322,0.0,0.0,0.0,0.322,6.227050000000001,0.0
2622,0.322,0.135,0.0,0.0,0.187,6.049400000000001,0.0
2623,0.322,0.322,0.22699999999999992,0.0,0.0,6.049400000000001,0.0
2624,0.395,0.395,1.6480000000000001,0.0,0.0,6.049400000000001,0.0
2625,0.322,2.922,0.7679999999999998,2.6,0.0,8.519400000000001,0.0
2626,0.322,0.322,4.6370000000000005,0.0,0.0,8.519400000000001,0.0
2627,0.322,0.322,5.402,0.0,0.0,8.519400000000001,0.0
2628,0.322,0.322,5.672000000000001,0.0,0.0,8.519400000000001,0.0
2629,0.322,0.322,4.646,0.0,0.0,8.519400000000001,0.0
2630,0.322,2.922,0.029999999999999805,2.6,0.0,10.989400000000002,0.0
2631,0.995,0.995,0.7240000000000001,0.0,0.0,10.989400000000002,0.0
2632,0.422,1.17,0.0,0.748,0.0,11.7,0.0
2633,0.422,0.422,0.27099999999999996,0.0,0.0,11.7,0.0
2634,2.422,0.432,0.0,0.0,1.8639473684210484,9.929250000000003,0.1260526315789518
2635,0.422,0.16199999999999998,0.0,0.0,0.26,9.682250000000003,0.0
2636,0.495,0.018000000000000002,0.0,0.0,0.0,9.682250000000003,0.477
2637,0.422,0.0,0.0,0.0,0.422,9.281350000000003,0.0
2638,0.422,0.0,0.0,0.0,0.422,8.880450000000003,0.0
2639,0.422,0.0,0.0,0.0,0.422,8.479550000000003,0.0
2640,0.322,0.0,0.0,0.0,0.322,8.173650000000004,0.0
2641,0.322,0.0,0.0,0.0,0.322,7.867750000000003,0.0
2642,0.322,0.0,0.0,0.0,0.322,7.561850000000003,0.0
2643,0.322,0.0,0.0,0.0,0.322,7.255950000000002,0.0
2644,0.322,0.0,0.0,0.0,0.0,7.255950000000002,0.322
2645,0.322,0.0,0.0,0.0,0.322,6.950050000000003,0.0
2646,0.322,0.0,0.0,0.0,0.322,6.6441500000000016,0.0
2647,0.322,0.054,0.0,0.0,0.268,6.389550000000002,0.0
2648,0.395,0.15300000000000002,0.0,0.0,0.242,6.159650000000002,0.0
2649,0.322,0.28800000000000003,0.0,0.0,0.033999999999999975,6.127350000000002,0.0
2650,0.322,0.45899999999999996,0.0,0.13699999999999996,0.0,6.257500000000002,0.0
2651,0.322,0.504,0.0,0.182,0.0,6.430400000000002,0.0
2652,0.322,0.72,0.0,0.39799999999999996,0.0,6.808500000000002,0.0
2653,0.322,0.99,0.0,0.6679999999999999,0.0,7.443100000000001,0.0
2654,0.322,0.9359999999999999,0.0,0.6139999999999999,0.0,8.0264,0.0
2655,0.995,0.747,0.0,0.0,0.248,7.790800000000001,0.0
2656,0.422,0.6839999999999999,0.0,0.26199999999999996,0.0,8.039700000000002,0.0
2657,0.422,0.522,0.0,0.1,0.0,8.1347,0.0
2658,2.422,0.39599999999999996,0.0,0.0,2.0260000000000002,6.210000000000001,0.0
2659,0.422,0.19799999999999998,0.0,0.0,0.224,5.9972,0.0
2660,0.495,0.018000000000000002,0.0,0.0,0.477,5.54405,0.0
2661,0.422,0.0,0.0,0.0,0.422,5.14315,0.0
2662,0.422,0.0,0.0,0.0,0.422,4.74225,0.0
2663,0.422,0.0,0.0,0.0,0.422,4.34135,0.0
2664,0.322,0.0,0.0,0.0,0.322,4.03545,0.0
2665,0.322,0.0,0.0,0.0,0.322,3.72955,0.0
2666,0.322,0.0,0.0,0.0,0.322,3.4236500000000003,0.0
2667,0.322,0.0,0.0,0.0,0.322,3.11775,0.0
2668,0.322,0.0,0.0,0.0,0.322,2.81185,0.0
2669,0.322,0.0,0.0,0.0,0.0,2.81185,0.322
2670,0.322,0.09899999999999999,0.0,0.0,0.22300000000000003,2.6,0.0
2671,0.322,0.495,0.0,0.173,0.0,2.76435,0.0
2672,0.395,0.395,1.36,0.0,0.0,2.76435,0.0
2673,0.322,1.7810000000000015,1.6119999999999983,1.4590000000000014,0.0,4.150400000000001,0.0
2674,0.322,2.922,1.7760000000000002,2.6,0.0,6.620400000000001,0.0
2675,0.322,0.322,5.141,0.0,0.0,6.620400000000001,0.0
2676,0.322,0.322,5.726,0.0,0.0,6.620400000000001,0.0
2677,0.322,0.322,6.077,0.0,0.0,6.620400000000001,0.0
2678,0.322,0.322,5.896999999999999,0.0,0.0,6.620400000000001,0.0
2679,0.995,3.595,1.9759999999999995,2.6,0.0,9.0904,0.0
2680,0.422,3.0220000000000002,1.46,2.6,0.0,11.560400000000001,0.0
2681,0.422,0.422,2.629,0.0,0.0,11.560400000000001,0.0
2682,2.422,1.476,0.0,0.0,0.9460000000000002,10.661700000000002,0.0
2683,0.422,0.29700000000000004,0.0,0.0,0.12499999999999994,10.542950000000001,0.0
2684,0.495,0.08099999999999999,0.0,0.0,0.41400000000000003,10.149650000000001,0.0
2685,0.422,0.0,0.0,0.0,0.422,9.748750000000001,0.0
2686,0.422,0.0,0.0,0.0,0.422,9.347850000000001,0.0
2687,0.422,0.0,0.0,0.0,0.422,8.946950000000001,0.0
2688,0.322,0.0,0.0,0.0,0.322,8.641050000000002,0.0
2689,0.322,0.0,0.0,0.0,0.322,8.335150000000002,0.0
2690,0.322,0.0,0.0,0.0,0.322,8.029250000000001,0.0
2691,0.322,0.0,0.0,0.0,0.322,7.723350000000001,0.0
2692,0.322,0.0,0.0,0.0,0.322,7.4174500000000005,0.0
2693,0.322,0.0,0.0,0.0,0.322,7.11155,0.0
2694,0.322,0.14400000000000002,0.0,0.0,0.178,6.94245,0.0
2695,0.322,0.5489999999999999,0.0,0.22699999999999992,0.0,7.1581,0.0
2696,0.395,0.395,1.738,0.0,0.0,7.1581,0.0
2697,0.322,0.322,3.476,0.0,0.0,7.1581,0.0
2698,0.322,0.322,4.816999999999999,0.0,0.0,7.1581,0.0
2699,0.322,0.322,5.7620000000000005,0.0,0.0,7.1581,0.0
2700,0.322,0.322,6.2749999999999995,0.0,0.0,7.1581,0.0
2701,0.322,0.322,6.356,0.0,0.0,7.1581,0.0
2702,0.322,0.322,6.058999999999999,0.0,0.0,7.1581,0.0
2703,0.995,0.995,4.675,0.0,0.0,7.1581,0.0
2704,0.422,0.422,4.159000000000001,0.0,0.0,7.1581,0.0
2705,0.422,0.422,2.719,0.0,0.0,7.1581,0.0
2706,2.422,1.53,0.0,0.0,0.8920000000000001,6.3107,0.0
2707,0.422,0.279,0.0,0.0,0.14299999999999996,6.17485,0.0
2708,0.495,0.09,0.0,0.0,0.405,5.7901,0.0
2709,0.422,0.0,0.0,0.0,0.422,5.3892,0.0
2710,0.422,0.0,0.0,0.0,0.422,4.9883,0.0
2711,0.422,0.0,0.0,0.0,0.422,4.5874,0.0
2712,0.322,0.0,0.0,0.0,0.322,4.281499999999999,0.0
2713,0.322,0.0,0.0,0.0,0.322,3.9755999999999996,0.0
2714,0.322,0.0,0.0,0.0,0.322,3.6696999999999993,0.0
2715,0.322,0.0,0.0,0.0,0.322,3.3637999999999995,0.0
2716,0.322,0.0,0.0,0.0,0.322,3.0578999999999996,0.0
2717,0.322,0.0,0.0,0.0,0.322,2.752,0.0
2718,0.322,0.16199999999999998,0.0,0.0,0.16000000000000003,2.6,0.0
2719,0.322,0.567,0.0,0.24499999999999994,0.0,2.8327499999999994,0.0
2720,0.395,0.395,1.7110000000000003,0.0,0.0,2.8327499999999994,0.0
2721,0.322,2.922,0.8849999999999998,2.6,0.0,5.30275,0.0
2722,0.322,0.322,4.906999999999999,0.0,0.0,5.30275,0.0
2723,0.322,0.322,5.9239999999999995,0.0,0.0,5.30275,0.0
2724,0.322,0.322,6.455,0.0,0.0,5.30275,0.0
2725,0.322,0.322,6.518,0.0,0.0,5.30275,0.0
2726,0.322,0.322,6.175999999999999,0.0,0.0,5.30275,0.0
2727,0.995,0.995,4.702,0.0,0.0,5.30275,0.0
2728,0.422,3.0220000000000002,1.487,2.6,0.0,7.772749999999999,0.0
2729,0.422,0.422,2.6919999999999997,0.0,0.0,7.772749999999999,0.0
2730,2.422,1.476,0.0,0.0,0.9460000000000002,6.8740499999999995,0.0
2731,0.422,0.33299999999999996,0.0,0.0,0.08900000000000002,6.789499999999999,0.0
2732,0.495,0.09899999999999999,0.0,0.0,0.396,6.4133,0.0
2733,0.422,0.0,0.0,0.0,0.422,6.0123999999999995,0.0
2734,0.422,0.0,0.0,0.0,0.422,5.6114999999999995,0.0
2735,0.422,0.0,0.0,0.0,0.422,5.2105999999999995,0.0
2736,0.322,0.0,0.0,0.0,0.322,4.904699999999999,0.0
2737,0.322,0.0,0.0,0.0,0.322,4.598799999999999,0.0
2738,0.322,0.0,0.0,0.0,0.322,4.292899999999999,0.0
2739,0.322,0.0,0.0,0.0,0.322,3.9869999999999988,0.0
2740,0.322,0.0,0.0,0.0,0.322,3.6810999999999985,0.0
2741,0.322,0.0,0.0,0.0,0.322,3.375199999999999,0.0
2742,0.322,0.16199999999999998,0.0,0.0,0.16000000000000003,3.223199999999999,0.0
2743,0.322,0.322,0.25400000000000006,0.0,0.0,3.223199999999999,0.0
2744,0.395,1.647,0.0,1.252,0.0,4.412599999999999,0.0
2745,0.322,2.922,0.08400000000000007,2.6,0.0,6.882599999999999,0.0
2746,0.322,0.322,3.7460000000000004,0.0,0.0,6.882599999999999,0.0
2747,0.322,0.322,4.439,0.0,0.0,6.882599999999999,0.0
2748,0.322,0.322,4.781,0.0,0.0,6.882599999999999,0.0
2749,0.322,0.322,4.826,0.0,0.0,6.882599999999999,0.0
2750,0.322,2.922,2.0370000000000004,2.6,0.0,9.352599999999999,0.0
2751,0.995,0.995,3.415,0.0,0.0,9.352599999999999,0.0
2752,0.422,0.422,3.133,0.0,0.0,9.352599999999999,0.0
2753,0.422,0.422,1.9540000000000004,0.0,0.0,9.352599999999999,0.0
2754,2.422,1.08,0.0,0.0,1.342,8.0777,0.0
2755,0.422,0.36,0.0,0.0,0.062,8.018799999999999,0.0
2756,0.495,0.07200000000000001,0.0,0.0,0.423,7.616949999999999,0.0
2757,0.422,0.0,0.0,0.0,0.422,7.216049999999999,0.0
2758,0.422,0.0,0.0,0.0,0.422,6.815149999999999,0.0
2759,0.422,0.0,0.0,0.0,0.422,6.414249999999999,0.0
2760,0.322,0.0,0.0,0.0,0.322,6.108349999999999,0.0
2761,0.322,0.0,0.0,0.0,0.322,5.8024499999999986,0.0
2762,0.322,0.0,0.0,0.0,0.322,5.496549999999998,0.0
2763,0.322,0.0,0.0,0.0,0.322,5.190649999999998,0.0
2764,0.322,0.0,0.0,0.0,0.322,4.884749999999998,0.0
2765,0.322,0.0,0.0,0.0,0.322,4.578849999999997,0.0
2766,0.322,0.18,0.0,0.0,0.14200000000000002,4.443949999999997,0.0
2767,0.322,0.322,0.2720000000000001,0.0,0.0,4.443949999999997,0.0
2768,0.395,0.395,1.4409999999999998,0.0,0.0,4.443949999999997,0.0
2769,0.322,0.322,3.035,0.0,0.0,4.443949999999997,0.0
2770,0.322,2.922,1.7760000000000002,2.6,0.0,6.913949999999998,0.0
2771,0.322,2.922,2.6939999999999995,2.6,0.0,9.383949999999997,0.0
2772,0.322,0.322,5.789000000000001,0.0,0.0,9.383949999999997,0.0
2773,0.322,0.322,5.941999999999999,0.0,0.0,9.383949999999997,0.0
2774,0.322,2.759947368421056,3.2790526315789448,2.4379473684210557,0.0,11.7,0.0
2775,0.995,0.995,4.369,0.0,0.0,11.7,0.0
2776,0.422,0.422,3.8799999999999994,0.0,0.0,11.7,0.0
2777,0.422,0.422,2.4939999999999998,0.0,0.0,11.7,0.0
2778,2.422,1.431,0.0,0.0,0.9910000000000001,10.758550000000001,0.0
2779,0.422,0.369,0.0,0.0,0.05299999999999999,10.708200000000001,0.0
2780,0.495,0.11699999999999999,0.0,0.0,0.378,10.349100000000002,0.0
2781,0.422,0.0,0.0,0.0,0.422,9.948200000000002,0.0
2782,0.422,0.0,0.0,0.0,0.422,9.547300000000002,0.0
2783,0.422,0.0,0.0,0.0,0.422,9.146400000000002,0.0
2784,0.322,0.0,0.0,0.0,0.322,8.840500000000002,0.0
